"Name","URI","Region GSS code","Period","Sales volume","Reporting period","Average price All property types","Average price Detached houses","Average price Semi-detached houses","Average price Terraced houses","Average price Flats and maisonettes","Pivotable date"
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2004-11,1120,monthly,133968,236074,139104,106980,107379,2004-11-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2004-12,1242,monthly,134125,234940,138976,107281,108126,2004-12-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2005-01,764,monthly,134452,235295,138974,107668,108746,2005-01-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2005-02,831,monthly,135038,236125,139614,108053,109441,2005-02-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2005-03,964,monthly,136491,238683,141222,109154,110562,2005-03-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2005-04,1113,monthly,137048,238185,142049,109731,110817,2005-04-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2005-05,1205,monthly,136455,236550,141257,109514,110208,2005-05-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2005-06,1376,monthly,136609,235259,141234,110037,110221,2005-06-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2005-07,1484,monthly,138643,238933,143433,111792,111342,2005-07-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2005-08,1428,monthly,140919,242953,145700,113833,112762,2005-08-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2005-09,1349,monthly,142369,246366,147163,115090,113421,2005-09-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2005-10,1369,monthly,142627,246612,147064,115452,113923,2005-10-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2005-11,1256,monthly,142289,245408,146774,115212,113705,2005-11-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2005-12,1353,monthly,141621,242879,145835,114776,113859,2005-12-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2006-01,1263,monthly,142452,244386,146546,115629,114286,2006-01-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2006-02,1101,monthly,142874,244350,146683,116089,115022,2006-02-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2006-03,1533,monthly,144371,247718,148476,117292,115522,2006-03-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2006-04,1408,monthly,144763,247257,148998,117740,115799,2006-04-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2006-05,1634,monthly,146416,250186,150925,119102,116737,2006-05-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2006-06,1896,monthly,146554,249614,151048,119420,116750,2006-06-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2006-07,1781,monthly,148264,252876,152738,121131,117510,2006-07-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2006-08,1686,monthly,150027,256286,154569,122907,118127,2006-08-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2006-09,1695,monthly,151261,259330,155866,123974,118657,2006-09-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2006-10,1615,monthly,151489,260085,156125,123971,119035,2006-10-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2006-11,1737,monthly,151060,259389,155778,123590,118611,2006-11-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2006-12,1742,monthly,153513,262428,158165,125822,120697,2006-12-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2007-01,1244,monthly,153501,262360,158150,125972,120414,2007-01-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2007-02,1192,monthly,154795,264362,159254,126947,121883,2007-02-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2007-03,1508,monthly,153990,263750,158487,126357,120838,2007-03-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2007-04,1376,monthly,155549,265657,160024,127944,121934,2007-04-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2007-05,1451,monthly,156569,266327,160985,129115,122695,2007-05-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2007-06,1917,monthly,157706,267904,162059,130224,123564,2007-06-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2007-07,1832,monthly,159596,271905,163994,131735,124875,2007-07-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2007-08,1814,monthly,160443,274851,165025,132647,124543,2007-08-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2007-09,1278,monthly,161439,277430,166082,133374,125139,2007-09-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2007-10,1476,monthly,160575,276511,165003,132560,124668,2007-10-01
